symbol,date,trade_id,verdict,violation_type,confidence,rationale,remark_draft
XRPUSDT,2026-02-07,XRPUSDT_00000165,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001938,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000826,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00002415,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001506,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000989,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000975,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000050,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000392,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000869,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000843,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000748,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00002015,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000120,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001009,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001252,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001196,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000372,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00002397,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001804,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00002116,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001946,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000625,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001688,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001850,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001859,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001424,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001061,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00002218,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00002356,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00000473,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001732,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-07,XRPUSDT_00001906,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001755,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000931,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001490,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001828,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002265,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001566,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001037,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001056,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000480,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001492,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002355,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000231,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000772,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000491,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000007,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000717,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001472,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001872,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001692,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001699,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000995,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001849,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000022,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001656,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001590,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000860,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000565,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002203,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000082,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001800,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001708,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000283,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002308,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001595,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001703,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000427,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000174,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001861,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001592,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001963,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001432,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002373,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001356,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000560,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001528,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000108,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000765,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001128,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001644,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002202,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001391,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002153,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001471,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002417,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000828,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001126,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001649,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000871,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00001464,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002113,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002339,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002360,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002124,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000266,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000741,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00000353,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-08,XRPUSDT_00002324,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001650,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001545,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000725,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001063,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002276,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000293,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001379,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001120,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000434,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002364,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001494,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001016,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002039,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002118,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000549,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001707,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001416,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000818,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002475,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001388,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001912,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001276,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001229,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002013,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000681,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000358,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000628,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000970,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002479,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001457,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001191,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000222,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000415,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001331,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000262,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002144,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001921,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000665,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002474,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002033,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002067,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002141,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001299,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000129,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00002186,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00000519,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-09,XRPUSDT_00001651,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001964,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00000102,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00002030,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001436,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001426,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001647,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001352,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001729,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001951,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001224,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00000291,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001594,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001910,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00000962,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00000131,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001326,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001546,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001048,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001017,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00000041,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001530,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001747,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001660,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001418,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001421,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001806,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00000755,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00001082,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00000443,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-10,XRPUSDT_00000708,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000934,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000386,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002457,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002152,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001360,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002442,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000189,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001574,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001988,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000588,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000289,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001466,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000972,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001623,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001789,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001375,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002221,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000726,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001539,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002499,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001308,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001994,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000816,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001283,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001342,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000277,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001114,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002289,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001325,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002439,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002000,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001840,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001846,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000255,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001573,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00001412,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00002350,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-11,XRPUSDT_00000018,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00001930,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00000104,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00002469,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00000667,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00000978,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00002195,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00001085,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00001538,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00002489,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00001021,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00000587,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00001728,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00002337,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00000799,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00002448,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00002497,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00002313,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00002010,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00001317,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00001995,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
XRPUSDT,2026-02-12,XRPUSDT_00000476,benign,,0.1,No anomaly detected by independent rule set.,Trade appears normal.
